f, omegaSens, omegaSW
1.98449e-06, 0.000149354, 4.95742e-21
2.00056e-06, 0.000145785, 5.07883e-21
2.01675e-06, 0.000142301, 5.20313e-21
2.03308e-06, 0.0001389, 5.33055e-21
2.04954e-06, 0.00013558, 5.46107e-21
2.06613e-06, 0.00013234, 5.59476e-21
2.08286e-06, 0.000129177, 5.73177e-21
2.09972e-06, 0.00012609, 5.87209e-21
2.11672e-06, 0.000123077, 6.01587e-21
2.13385e-06, 0.000120135, 6.16311e-21
2.15113e-06, 0.000117264, 6.31405e-21
2.16854e-06, 0.000114462, 6.4686e-21
2.1861e-06, 0.000111727, 6.62702e-21
2.2038e-06, 0.000109056, 6.78929e-21
2.22164e-06, 0.00010645, 6.95551e-21
2.23962e-06, 0.000103906, 7.12575e-21
2.25776e-06, 0.000101423, 7.3003e-21
2.27603e-06, 9.89991e-05, 7.47896e-21
2.29446e-06, 9.66331e-05, 7.66212e-21
2.31303e-06, 9.43237e-05, 7.84967e-21
2.33176e-06, 9.20695e-05, 8.0419e-21
2.35064e-06, 8.98692e-05, 8.23883e-21
2.36967e-06, 8.77215e-05, 8.44055e-21
2.38885e-06, 8.56251e-05, 8.64716e-21
2.40819e-06, 8.35788e-05, 8.85889e-21
2.42769e-06, 8.15814e-05, 9.07583e-21
2.44734e-06, 7.96317e-05, 9.298e-21
2.46715e-06, 7.77286e-05, 9.52562e-21
2.48713e-06, 7.5871e-05, 9.75892e-21
2.50726e-06, 7.40578e-05, 9.9978e-21
2.52756e-06, 7.2288e-05, 1.02426e-20
2.54802e-06, 7.05604e-05, 1.04934e-20
2.56865e-06, 6.88741e-05, 1.07503e-20
2.58944e-06, 6.72281e-05, 1.10134e-20
2.61041e-06, 6.56215e-05, 1.12832e-20
2.63154e-06, 6.40533e-05, 1.15594e-20
2.65284e-06, 6.25225e-05, 1.18424e-20
2.67432e-06, 6.10283e-05, 1.21324e-20
2.69597e-06, 5.95698e-05, 1.24294e-20
2.7178e-06, 5.81462e-05, 1.27338e-20
2.7398e-06, 5.67566e-05, 1.30455e-20
2.76198e-06, 5.54002e-05, 1.33649e-20
2.78434e-06, 5.40763e-05, 1.36921e-20
2.80688e-06, 5.27839e-05, 1.40274e-20
2.82961e-06, 5.15225e-05, 1.43709e-20
2.85251e-06, 5.02912e-05, 1.47226e-20
2.87561e-06, 4.90893e-05, 1.50832e-20
2.89889e-06, 4.79162e-05, 1.54525e-20
2.92235e-06, 4.67711e-05, 1.58307e-20
2.94601e-06, 4.56533e-05, 1.62183e-20
2.96986e-06, 4.45623e-05, 1.66154e-20
2.99391e-06, 4.34973e-05, 1.70223e-20
3.01814e-06, 4.24578e-05, 1.7439e-20
3.04258e-06, 4.14432e-05, 1.78661e-20
3.06721e-06, 4.04528e-05, 1.83035e-20
3.09204e-06, 3.9486e-05, 1.87516e-20
3.11707e-06, 3.85424e-05, 1.92107e-20
3.14231e-06, 3.76213e-05, 1.96811e-20
3.16775e-06, 3.67222e-05, 2.0163e-20
3.19339e-06, 3.58446e-05, 2.06566e-20
3.21924e-06, 3.4988e-05, 2.11622e-20
3.24531e-06, 3.41519e-05, 2.16805e-20
3.27158e-06, 3.33357e-05, 2.22113e-20
3.29806e-06, 3.25391e-05, 2.2755e-20
3.32476e-06, 3.17614e-05, 2.33121e-20
3.35168e-06, 3.10024e-05, 2.3883e-20
3.37881e-06, 3.02615e-05, 2.44676e-20
3.40617e-06, 2.95383e-05, 2.50668e-20
3.43374e-06, 2.88324e-05, 2.56804e-20
3.46154e-06, 2.81434e-05, 2.63092e-20
3.48957e-06, 2.74708e-05, 2.69535e-20
3.51782e-06, 2.68143e-05, 2.76134e-20
3.5463e-06, 2.61735e-05, 2.82895e-20
3.575e-06, 2.5548e-05, 2.89819e-20
3.60395e-06, 2.49375e-05, 2.96917e-20
3.63312e-06, 2.43415e-05, 3.04185e-20
3.66254e-06, 2.37598e-05, 3.11634e-20
3.69219e-06, 2.3192e-05, 3.19264e-20
3.72208e-06, 2.26378e-05, 3.27081e-20
3.75221e-06, 2.20968e-05, 3.35088e-20
3.78259e-06, 2.15687e-05, 3.43293e-20
3.81321e-06, 2.10533e-05, 3.51697e-20
3.84408e-06, 2.05502e-05, 3.60308e-20
3.8752e-06, 2.00591e-05, 3.6913e-20
3.90657e-06, 1.95797e-05, 3.78167e-20
3.9382e-06, 1.91118e-05, 3.87426e-20
3.97008e-06, 1.86551e-05, 3.96911e-20
4.00222e-06, 1.82093e-05, 4.06629e-20
4.03462e-06, 1.77741e-05, 4.16584e-20
4.06729e-06, 1.73494e-05, 4.26786e-20
4.10021e-06, 1.69348e-05, 4.37233e-20
4.13341e-06, 1.65301e-05, 4.4794e-20
4.16687e-06, 1.6135e-05, 4.58906e-20
4.2006e-06, 1.57495e-05, 4.7014e-20
4.23461e-06, 1.53731e-05, 4.81652e-20
4.26889e-06, 1.50057e-05, 4.93444e-20
4.30345e-06, 1.46471e-05, 5.05525e-20
4.33829e-06, 1.42971e-05, 5.17902e-20
4.37341e-06, 1.39554e-05, 5.30582e-20
4.40882e-06, 1.36219e-05, 5.43574e-20
4.44451e-06, 1.32964e-05, 5.56882e-20
4.48049e-06, 1.29787e-05, 5.70515e-20
4.51676e-06, 1.26685e-05, 5.84483e-20
4.55333e-06, 1.23658e-05, 5.98794e-20
4.59019e-06, 1.20703e-05, 6.13454e-20
4.62735e-06, 1.17818e-05, 6.28473e-20
4.66481e-06, 1.15003e-05, 6.43859e-20
4.70258e-06, 1.12255e-05, 6.59625e-20
4.74065e-06, 1.09572e-05, 6.75775e-20
4.77903e-06, 1.06954e-05, 6.9232e-20
4.81772e-06, 1.04398e-05, 7.09271e-20
4.85672e-06, 1.01903e-05, 7.26635e-20
4.89604e-06, 9.94679e-06, 7.44426e-20
4.93568e-06, 9.7091e-06, 7.62653e-20
4.97563e-06, 9.47708e-06, 7.81322e-20
5.01592e-06, 9.25061e-06, 8.00455e-20
5.05652e-06, 9.02956e-06, 8.20049e-20
5.09746e-06, 8.81378e-06, 8.40129e-20
5.13873e-06, 8.60316e-06, 8.60699e-20
5.18033e-06, 8.39758e-06, 8.81771e-20
5.22227e-06, 8.19691e-06, 9.0336e-20
5.26454e-06, 8.00103e-06, 9.25473e-20
5.30716e-06, 7.80984e-06, 9.48131e-20
5.35013e-06, 7.62321e-06, 9.71347e-20
5.39344e-06, 7.44104e-06, 9.95127e-20
5.4371e-06, 7.26323e-06, 1.01949e-19
5.48112e-06, 7.08967e-06, 1.04445e-19
5.52549e-06, 6.92025e-06, 1.07002e-19
5.57023e-06, 6.75489e-06, 1.09622e-19
5.61532e-06, 6.59347e-06, 1.12306e-19
5.66078e-06, 6.43592e-06, 1.15055e-19
5.70661e-06, 6.28213e-06, 1.17872e-19
5.75281e-06, 6.13201e-06, 1.20758e-19
5.79938e-06, 5.98548e-06, 1.23714e-19
5.84633e-06, 5.84245e-06, 1.26743e-19
5.89366e-06, 5.70284e-06, 1.29846e-19
5.94137e-06, 5.56657e-06, 1.33025e-19
5.98947e-06, 5.43355e-06, 1.36282e-19
6.03796e-06, 5.30372e-06, 1.39619e-19
6.08684e-06, 5.17698e-06, 1.43037e-19
6.13612e-06, 5.05328e-06, 1.46539e-19
6.1858e-06, 4.93253e-06, 1.50127e-19
6.23588e-06, 4.81466e-06, 1.53802e-19
6.28636e-06, 4.69962e-06, 1.57568e-19
6.33725e-06, 4.58732e-06, 1.61425e-19
6.38856e-06, 4.4777e-06, 1.65378e-19
6.44028e-06, 4.37071e-06, 1.69426e-19
6.49241e-06, 4.26627e-06, 1.73574e-19
6.54497e-06, 4.16433e-06, 1.77823e-19
6.59796e-06, 4.06482e-06, 1.82177e-19
6.65138e-06, 3.9677e-06, 1.86638e-19
6.70522e-06, 3.87289e-06, 1.91206e-19
6.75951e-06, 3.78035e-06, 1.95888e-19
6.81423e-06, 3.69002e-06, 2.00684e-19
6.86939e-06, 3.60185e-06, 2.05596e-19
6.92501e-06, 3.51578e-06, 2.1063e-19
6.98107e-06, 3.43178e-06, 2.15787e-19
7.03759e-06, 3.34978e-06, 2.2107e-19
7.09456e-06, 3.26974e-06, 2.26482e-19
7.152e-06, 3.19161e-06, 2.32027e-19
7.2099e-06, 3.11535e-06, 2.37708e-19
7.26826e-06, 3.04091e-06, 2.43526e-19
7.32711e-06, 2.96825e-06, 2.49489e-19
7.38642e-06, 2.89733e-06, 2.55596e-19
7.44622e-06, 2.8281e-06, 2.61854e-19
7.5065e-06, 2.76053e-06, 2.68264e-19
7.56727e-06, 2.69457e-06, 2.74832e-19
7.62854e-06, 2.63019e-06, 2.81561e-19
7.69029e-06, 2.56735e-06, 2.88453e-19
7.75255e-06, 2.506e-06, 2.95515e-19
7.81531e-06, 2.44613e-06, 3.0275e-19
7.87858e-06, 2.38768e-06, 3.10161e-19
7.94237e-06, 2.33063e-06, 3.17756e-19
8.00667e-06, 2.27495e-06, 3.25535e-19
8.07149e-06, 2.22059e-06, 3.33504e-19
8.13683e-06, 2.16754e-06, 3.41669e-19
8.2027e-06, 2.11575e-06, 3.50033e-19
8.26911e-06, 2.0652e-06, 3.58602e-19
8.33605e-06, 2.01586e-06, 3.67381e-19
8.40354e-06, 1.96769e-06, 3.76375e-19
8.47157e-06, 1.92068e-06, 3.85589e-19
8.54015e-06, 1.87479e-06, 3.95028e-19
8.60929e-06, 1.83e-06, 4.04699e-19
8.67899e-06, 1.78628e-06, 4.14607e-19
8.74925e-06, 1.7436e-06, 4.24757e-19
8.82008e-06, 1.70195e-06, 4.35155e-19
8.89149e-06, 1.66128e-06, 4.45809e-19
8.96347e-06, 1.62159e-06, 4.56722e-19
9.03604e-06, 1.58285e-06, 4.67904e-19
9.10919e-06, 1.54504e-06, 4.79358e-19
9.18293e-06, 1.50812e-06, 4.91092e-19
9.25728e-06, 1.47209e-06, 5.03115e-19
9.33222e-06, 1.43693e-06, 5.15431e-19
9.40777e-06, 1.4026e-06, 5.28049e-19
9.48393e-06, 1.36909e-06, 5.40976e-19
9.56071e-06, 1.33638e-06, 5.54219e-19
9.63811e-06, 1.30445e-06, 5.67786e-19
9.71614e-06, 1.27329e-06, 5.81687e-19
9.7948e-06, 1.24287e-06, 5.95927e-19
9.87409e-06, 1.21318e-06, 6.10514e-19
9.95403e-06, 1.1842e-06, 6.2546e-19
1.00346e-05, 1.15591e-06, 6.40768e-19
1.01159e-05, 1.1283e-06, 6.56466e-19
1.01977e-05, 1.10134e-06, 6.72518e-19
1.02803e-05, 1.07503e-06, 6.88989e-19
1.03635e-05, 1.04935e-06, 7.0585e-19
1.04474e-05, 1.02428e-06, 7.23129e-19
1.0532e-05, 9.99816e-07, 7.40836e-19
1.06173e-05, 9.75932e-07, 7.58979e-19
1.07032e-05, 9.52619e-07, 7.77546e-19
1.07899e-05, 9.29863e-07, 7.96591e-19
1.08772e-05, 9.07651e-07, 8.16079e-19
1.09653e-05, 8.8597e-07, 8.36066e-19
1.10541e-05, 8.64807e-07, 8.56538e-19
1.11435e-05, 8.44149e-07, 8.77484e-19
1.12338e-05, 8.23985e-07, 8.98985e-19
1.13247e-05, 8.04303e-07, 9.2098e-19
1.14164e-05, 7.85091e-07, 9.43529e-19
1.15088e-05, 7.66339e-07, 9.66619e-19
1.1602e-05, 7.48034e-07, 9.90288e-19
1.16959e-05, 7.30167e-07, 1.01452e-18
1.17906e-05, 7.12726e-07, 1.03936e-18
1.1886e-05, 6.95703e-07, 1.06479e-18
1.19823e-05, 6.79086e-07, 1.09087e-18
1.20793e-05, 6.62866e-07, 1.11757e-18
1.21771e-05, 6.47034e-07, 1.14493e-18
1.22757e-05, 6.3158e-07, 1.17296e-18
1.2375e-05, 6.16495e-07, 1.20165e-18
1.24752e-05, 6.01771e-07, 1.23107e-18
1.25762e-05, 5.87398e-07, 1.2612e-18
1.2678e-05, 5.73369e-07, 1.29207e-18
1.27807e-05, 5.59675e-07, 1.32372e-18
1.28841e-05, 5.46309e-07, 1.35609e-18
1.29884e-05, 5.33261e-07, 1.38929e-18
1.30936e-05, 5.20526e-07, 1.42331e-18
1.31996e-05, 5.08095e-07, 1.45815e-18
1.33064e-05, 4.95961e-07, 1.49382e-18
1.34142e-05, 4.84116e-07, 1.5304e-18
1.35228e-05, 4.72555e-07, 1.56786e-18
1.36322e-05, 4.6127e-07, 1.60621e-18
1.37426e-05, 4.50255e-07, 1.64554e-18
1.38539e-05, 4.39502e-07, 1.68583e-18
1.3966e-05, 4.29007e-07, 1.72708e-18
1.40791e-05, 4.18762e-07, 1.76936e-18
1.41931e-05, 4.08763e-07, 1.81267e-18
1.4308e-05, 3.99002e-07, 1.85704e-18
1.44238e-05, 3.89474e-07, 1.90248e-18
1.45406e-05, 3.80174e-07, 1.94905e-18
1.46583e-05, 3.71096e-07, 1.99675e-18
1.47769e-05, 3.62235e-07, 2.04559e-18
1.48966e-05, 3.53586e-07, 2.09569e-18
1.50172e-05, 3.45144e-07, 2.14698e-18
1.51388e-05, 3.36903e-07, 2.19954e-18
1.52613e-05, 3.28859e-07, 2.25334e-18
1.53849e-05, 3.21007e-07, 2.30851e-18
1.55094e-05, 3.13343e-07, 2.36499e-18
1.5635e-05, 3.05861e-07, 2.42289e-18
1.57615e-05, 2.98559e-07, 2.48215e-18
1.58891e-05, 2.91431e-07, 2.5429e-18
1.60178e-05, 2.84474e-07, 2.60516e-18
1.61475e-05, 2.77682e-07, 2.66893e-18
1.62782e-05, 2.71053e-07, 2.73424e-18
1.641e-05, 2.64582e-07, 2.80116e-18
1.65428e-05, 2.58266e-07, 2.86969e-18
1.66767e-05, 2.52101e-07, 2.9399e-18
1.68117e-05, 2.46083e-07, 3.01184e-18
1.69478e-05, 2.40208e-07, 3.08555e-18
1.70851e-05, 2.34474e-07, 3.16111e-18
1.72234e-05, 2.28878e-07, 3.23846e-18
1.73628e-05, 2.23414e-07, 3.31769e-18
1.75034e-05, 2.18082e-07, 3.3989e-18
1.76451e-05, 2.12876e-07, 3.48207e-18
1.77879e-05, 2.07795e-07, 3.56725e-18
1.79319e-05, 2.02836e-07, 3.65454e-18
1.80771e-05, 1.97995e-07, 3.74398e-18
1.82234e-05, 1.93269e-07, 3.83557e-18
1.8371e-05, 1.88657e-07, 3.92947e-18
1.85197e-05, 1.84154e-07, 4.02561e-18
1.86696e-05, 1.79759e-07, 4.12409e-18
1.88208e-05, 1.75469e-07, 4.22505e-18
1.89731e-05, 1.71282e-07, 4.32838e-18
1.91267e-05, 1.67195e-07, 4.43429e-18
1.92816e-05, 1.63205e-07, 4.54283e-18
1.94377e-05, 1.5931e-07, 4.65399e-18
1.9595e-05, 1.55509e-07, 4.76782e-18
1.97537e-05, 1.51798e-07, 4.88452e-18
1.99136e-05, 1.48176e-07, 5.00402e-18
2.00748e-05, 1.44641e-07, 5.12644e-18
2.02373e-05, 1.4119e-07, 5.25186e-18
2.04012e-05, 1.37821e-07, 5.3804e-18
2.05663e-05, 1.34533e-07, 5.51199e-18
2.07328e-05, 1.31324e-07, 5.64685e-18
2.09007e-05, 1.28191e-07, 5.78505e-18
2.10699e-05, 1.25133e-07, 5.92658e-18
2.12404e-05, 1.22148e-07, 6.07151e-18
2.14124e-05, 1.19234e-07, 6.22009e-18
2.15857e-05, 1.1639e-07, 6.37222e-18
2.17605e-05, 1.13614e-07, 6.52815e-18
2.19367e-05, 1.10904e-07, 6.68789e-18
2.21143e-05, 1.08258e-07, 6.8515e-18
2.22933e-05, 1.05676e-07, 7.01909e-18
2.24738e-05, 1.03156e-07, 7.19081e-18
2.26557e-05, 1.00696e-07, 7.36668e-18
2.28391e-05, 9.82944e-08, 7.54687e-18
2.3024e-05, 9.59503e-08, 7.73148e-18
2.32104e-05, 9.36622e-08, 7.92061e-18
2.33983e-05, 9.14288e-08, 8.11435e-18
2.35877e-05, 8.92487e-08, 8.31281e-18
2.37787e-05, 8.71206e-08, 8.51619e-18
2.39712e-05, 8.50434e-08, 8.72449e-18
2.41653e-05, 8.30158e-08, 8.93793e-18
2.43609e-05, 8.10366e-08, 9.1565e-18
2.45581e-05, 7.91046e-08, 9.38044e-18
2.47569e-05, 7.72188e-08, 9.60985e-18
2.49574e-05, 7.5378e-08, 9.84498e-18
2.51594e-05, 7.35812e-08, 1.00857e-17
2.53631e-05, 7.18273e-08, 1.03324e-17
2.55684e-05, 7.01153e-08, 1.0585e-17
2.57754e-05, 6.84441e-08, 1.08439e-17
2.59841e-05, 6.68128e-08, 1.11092e-17
2.61944e-05, 6.52205e-08, 1.13808e-17
2.64065e-05, 6.36662e-08, 1.16591e-17
2.66203e-05, 6.21491e-08, 1.19443e-17
2.68358e-05, 6.06681e-08, 1.22363e-17
2.7053e-05, 5.92225e-08, 1.25355e-17
2.72721e-05, 5.78114e-08, 1.28421e-17
2.74928e-05, 5.64341e-08, 1.3156e-17
2.77154e-05, 5.50895e-08, 1.34778e-17
2.79398e-05, 5.37771e-08, 1.38073e-17
2.8166e-05, 5.24961e-08, 1.4145e-17
2.8394e-05, 5.12456e-08, 1.44908e-17
2.86239e-05, 5.00249e-08, 1.48451e-17
2.88556e-05, 4.88334e-08, 1.5208e-17
2.90892e-05, 4.76704e-08, 1.55798e-17
2.93247e-05, 4.65351e-08, 1.59607e-17
2.95621e-05, 4.54269e-08, 1.63509e-17
2.98014e-05, 4.43451e-08, 1.67506e-17
3.00427e-05, 4.32892e-08, 1.71601e-17
3.02859e-05, 4.22585e-08, 1.75796e-17
3.05311e-05, 4.12524e-08, 1.80094e-17
3.07783e-05, 4.02703e-08, 1.84496e-17
3.10274e-05, 3.93116e-08, 1.89005e-17
3.12786e-05, 3.83759e-08, 1.93625e-17
3.15318e-05, 3.74624e-08, 1.98357e-17
3.17871e-05, 3.65708e-08, 2.03206e-17
3.20445e-05, 3.57004e-08, 2.08174e-17
3.23039e-05, 3.48508e-08, 2.13261e-17
3.25654e-05, 3.40215e-08, 2.18472e-17
3.2829e-05, 3.3212e-08, 2.23811e-17
3.30948e-05, 3.24218e-08, 2.29281e-17
3.33627e-05, 3.16504e-08, 2.34883e-17
3.36328e-05, 3.08975e-08, 2.40623e-17
3.39051e-05, 3.01625e-08, 2.46503e-17
3.41796e-05, 2.94451e-08, 2.52527e-17
3.44563e-05, 2.87447e-08, 2.58697e-17
3.47352e-05, 2.80611e-08, 2.65017e-17
3.50165e-05, 2.73938e-08, 2.71494e-17
3.52999e-05, 2.67424e-08, 2.78125e-17
3.55857e-05, 2.61066e-08, 2.84921e-17
3.58738e-05, 2.54859e-08, 2.91881e-17
3.61642e-05, 2.48801e-08, 2.99011e-17
3.6457e-05, 2.42887e-08, 3.06316e-17
3.67521e-05, 2.37114e-08, 3.13798e-17
3.70497e-05, 2.31478e-08, 3.21464e-17
3.73496e-05, 2.25978e-08, 3.29315e-17
3.7652e-05, 2.20608e-08, 3.37359e-17
3.79568e-05, 2.15366e-08, 3.45598e-17
3.82641e-05, 2.1025e-08, 3.54039e-17
3.85739e-05, 2.05255e-08, 3.62686e-17
3.88861e-05, 2.0038e-08, 3.7154e-17
3.9201e-05, 1.95621e-08, 3.80616e-17
3.95183e-05, 1.90975e-08, 3.89908e-17
3.98382e-05, 1.8644e-08, 3.99428e-17
4.01608e-05, 1.82014e-08, 4.09183e-17
4.04859e-05, 1.77693e-08, 4.19172e-17
4.08136e-05, 1.73475e-08, 4.29404e-17
4.11441e-05, 1.69357e-08, 4.39889e-17
4.14771e-05, 1.65338e-08, 4.50625e-17
4.18129e-05, 1.61414e-08, 4.61625e-17
4.21514e-05, 1.57584e-08, 4.72893e-17
4.24927e-05, 1.53846e-08, 4.84437e-17
4.28367e-05, 1.50196e-08, 4.96261e-17
4.31835e-05, 1.46634e-08, 5.08373e-17
4.35331e-05, 1.43156e-08, 5.20779e-17
4.38855e-05, 1.39761e-08, 5.33487e-17
4.42408e-05, 1.36448e-08, 5.46505e-17
4.4599e-05, 1.33213e-08, 5.59842e-17
4.496e-05, 1.30055e-08, 5.73499e-17
4.5324e-05, 1.26973e-08, 5.87492e-17
4.56909e-05, 1.23964e-08, 6.01823e-17
4.60608e-05, 1.21026e-08, 6.16504e-17
4.64337e-05, 1.18159e-08, 6.31543e-17
4.68096e-05, 1.1536e-08, 6.46947e-17
4.71886e-05, 1.12628e-08, 6.62728e-17
4.75706e-05, 1.09961e-08, 6.78891e-17
4.79557e-05, 1.07357e-08, 6.95446e-17
4.8344e-05, 1.04816e-08, 7.12408e-17
4.87353e-05, 1.02335e-08, 7.29776e-17
4.91299e-05, 9.99126e-09, 7.47572e-17
4.95276e-05, 9.75483e-09, 7.65797e-17
4.99286e-05, 9.52404e-09, 7.84468e-17
5.03328e-05, 9.29874e-09, 8.03591e-17
5.07403e-05, 9.07881e-09, 8.2318e-17
5.1151e-05, 8.86412e-09, 8.43241e-17
5.15651e-05, 8.65454e-09, 8.63792e-17
5.19826e-05, 8.44995e-09, 8.84846e-17
5.24034e-05, 8.25023e-09, 9.06406e-17
5.28277e-05, 8.05527e-09, 9.28495e-17
5.32553e-05, 7.86495e-09, 9.51114e-17
5.36865e-05, 7.67916e-09, 9.74289e-17
5.41211e-05, 7.49779e-09, 9.98022e-17
5.45593e-05, 7.32074e-09, 1.02234e-16
5.50009e-05, 7.14791e-09, 1.04723e-16
5.54462e-05, 6.97918e-09, 1.07274e-16
5.58951e-05, 6.81448e-09, 1.09886e-16
5.63476e-05, 6.65369e-09, 1.12562e-16
5.68038e-05, 6.49673e-09, 1.15303e-16
5.72636e-05, 6.3435e-09, 1.1811e-16
5.77272e-05, 6.19392e-09, 1.20985e-16
5.81946e-05, 6.04789e-09, 1.2393e-16
5.86657e-05, 5.90535e-09, 1.26947e-16
5.91406e-05, 5.76619e-09, 1.30036e-16
5.96194e-05, 5.63034e-09, 1.332e-16
6.01021e-05, 5.49772e-09, 1.36442e-16
6.05886e-05, 5.36826e-09, 1.39761e-16
6.10791e-05, 5.24187e-09, 1.43161e-16
6.15736e-05, 5.11849e-09, 1.46643e-16
6.20721e-05, 4.99805e-09, 1.5021e-16
6.25746e-05, 4.88046e-09, 1.53863e-16
6.30812e-05, 4.76568e-09, 1.57604e-16
6.35919e-05, 4.65362e-09, 1.61436e-16
6.41067e-05, 4.54422e-09, 1.65361e-16
6.46257e-05, 4.43742e-09, 1.69381e-16
6.51489e-05, 4.33317e-09, 1.73498e-16
6.56763e-05, 4.23139e-09, 1.77714e-16
6.6208e-05, 4.13202e-09, 1.82033e-16
6.6744e-05, 4.03502e-09, 1.86455e-16
6.72843e-05, 3.94032e-09, 1.90985e-16
6.7829e-05, 3.84787e-09, 1.95624e-16
6.83782e-05, 3.75762e-09, 2.00376e-16
6.89317e-05, 3.66951e-09, 2.05241e-16
6.94898e-05, 3.58349e-09, 2.10225e-16
7.00524e-05, 3.49952e-09, 2.15329e-16
7.06195e-05, 3.41753e-09, 2.20556e-16
7.11912e-05, 3.3375e-09, 2.25909e-16
7.17675e-05, 3.25936e-09, 2.31391e-16
7.23485e-05, 3.18308e-09, 2.37005e-16
7.29342e-05, 3.10861e-09, 2.42755e-16
7.35247e-05, 3.0359e-09, 2.48644e-16
7.41199e-05, 2.96492e-09, 2.54674e-16
7.472e-05, 2.89563e-09, 2.6085e-16
7.53249e-05, 2.82797e-09, 2.67175e-16
7.59347e-05, 2.76192e-09, 2.73651e-16
7.65494e-05, 2.69744e-09, 2.80284e-16
7.71692e-05, 2.63449e-09, 2.87077e-16
7.77939e-05, 2.57303e-09, 2.94032e-16
7.84237e-05, 2.51302e-09, 3.01155e-16
7.90586e-05, 2.45444e-09, 3.0845e-16
7.96986e-05, 2.39725e-09, 3.15919e-16
8.03438e-05, 2.34141e-09, 3.23569e-16
