f, omegaSens, omegaSW
1.68894e-06, 0.000242281, 5.62691e-20
1.70261e-06, 0.000236491, 5.76465e-20
1.7164e-06, 0.000230839, 5.90585e-20
1.73029e-06, 0.000225322, 6.0504e-20
1.7443e-06, 0.000219937, 6.19856e-20
1.75842e-06, 0.000214681, 6.35031e-20
1.77266e-06, 0.00020955, 6.50584e-20
1.78701e-06, 0.000204542, 6.66512e-20
1.80147e-06, 0.000199654, 6.82823e-20
1.81606e-06, 0.000194883, 6.99548e-20
1.83076e-06, 0.000190225, 7.16673e-20
1.84558e-06, 0.000185679, 7.34219e-20
1.86052e-06, 0.000181242, 7.52194e-20
1.87558e-06, 0.00017691, 7.70608e-20
1.89077e-06, 0.000172682, 7.89483e-20
1.90608e-06, 0.000168555, 8.08817e-20
1.92151e-06, 0.000164527, 8.28619e-20
1.93706e-06, 0.000160595, 8.48899e-20
1.95274e-06, 0.000156757, 8.69681e-20
1.96855e-06, 0.000153011, 8.90976e-20
1.98449e-06, 0.000149354, 9.12795e-20
2.00056e-06, 0.000145785, 9.3515e-20
2.01675e-06, 0.000142301, 9.58038e-20
2.03308e-06, 0.0001389, 9.81499e-20
2.04954e-06, 0.00013558, 1.00553e-19
2.06613e-06, 0.00013234, 1.03015e-19
2.08286e-06, 0.000129177, 1.05537e-19
2.09972e-06, 0.00012609, 1.08121e-19
2.11672e-06, 0.000123077, 1.10769e-19
2.13385e-06, 0.000120135, 1.1348e-19
2.15113e-06, 0.000117264, 1.16259e-19
2.16854e-06, 0.000114462, 1.19105e-19
2.1861e-06, 0.000111727, 1.22021e-19
2.2038e-06, 0.000109056, 1.25009e-19
2.22164e-06, 0.00010645, 1.2807e-19
2.23962e-06, 0.000103906, 1.31205e-19
2.25776e-06, 0.000101423, 1.34419e-19
2.27603e-06, 9.89991e-05, 1.37708e-19
2.29446e-06, 9.66331e-05, 1.41081e-19
2.31303e-06, 9.43237e-05, 1.44534e-19
2.33176e-06, 9.20695e-05, 1.48073e-19
2.35064e-06, 8.98692e-05, 1.51699e-19
2.36967e-06, 8.77215e-05, 1.55414e-19
2.38885e-06, 8.56251e-05, 1.59218e-19
2.40819e-06, 8.35788e-05, 1.63116e-19
2.42769e-06, 8.15814e-05, 1.67111e-19
2.44734e-06, 7.96317e-05, 1.71202e-19
2.46715e-06, 7.77286e-05, 1.75393e-19
2.48713e-06, 7.5871e-05, 1.79689e-19
2.50726e-06, 7.40578e-05, 1.84087e-19
2.52756e-06, 7.2288e-05, 1.88595e-19
2.54802e-06, 7.05604e-05, 1.93212e-19
2.56865e-06, 6.88741e-05, 1.97943e-19
2.58944e-06, 6.72281e-05, 2.02788e-19
2.61041e-06, 6.56215e-05, 2.07755e-19
2.63154e-06, 6.40533e-05, 2.12841e-19
2.65284e-06, 6.25225e-05, 2.18051e-19
2.67432e-06, 6.10283e-05, 2.2339e-19
2.69597e-06, 5.95698e-05, 2.2886e-19
2.7178e-06, 5.81462e-05, 2.34464e-19
2.7398e-06, 5.67566e-05, 2.40204e-19
2.76198e-06, 5.54002e-05, 2.46085e-19
2.78434e-06, 5.40763e-05, 2.52111e-19
2.80688e-06, 5.27839e-05, 2.58283e-19
2.82961e-06, 5.15225e-05, 2.64608e-19
2.85251e-06, 5.02912e-05, 2.71085e-19
2.87561e-06, 4.90893e-05, 2.77724e-19
2.89889e-06, 4.79162e-05, 2.84524e-19
2.92235e-06, 4.67711e-05, 2.91488e-19
2.94601e-06, 4.56533e-05, 2.98625e-19
2.96986e-06, 4.45623e-05, 3.05937e-19
2.99391e-06, 4.34973e-05, 3.13429e-19
3.01814e-06, 4.24578e-05, 3.21101e-19
3.04258e-06, 4.14432e-05, 3.28965e-19
3.06721e-06, 4.04528e-05, 3.37018e-19
3.09204e-06, 3.9486e-05, 3.4527e-19
3.11707e-06, 3.85424e-05, 3.53722e-19
3.14231e-06, 3.76213e-05, 3.62385e-19
3.16775e-06, 3.67222e-05, 3.71258e-19
3.19339e-06, 3.58446e-05, 3.80346e-19
3.21924e-06, 3.4988e-05, 3.89657e-19
3.24531e-06, 3.41519e-05, 3.992e-19
3.27158e-06, 3.33357e-05, 4.08973e-19
3.29806e-06, 3.25391e-05, 4.18984e-19
3.32476e-06, 3.17614e-05, 4.29243e-19
3.35168e-06, 3.10024e-05, 4.39754e-19
3.37881e-06, 3.02615e-05, 4.50519e-19
3.40617e-06, 2.95383e-05, 4.61552e-19
3.43374e-06, 2.88324e-05, 4.72851e-19
3.46154e-06, 2.81434e-05, 4.84428e-19
3.48957e-06, 2.74708e-05, 4.96292e-19
3.51782e-06, 2.68143e-05, 5.08443e-19
3.5463e-06, 2.61735e-05, 5.20892e-19
3.575e-06, 2.5548e-05, 5.33641e-19
3.60395e-06, 2.49375e-05, 5.4671e-19
3.63312e-06, 2.43415e-05, 5.60093e-19
3.66254e-06, 2.37598e-05, 5.7381e-19
3.69219e-06, 2.3192e-05, 5.87858e-19
3.72208e-06, 2.26378e-05, 6.02251e-19
3.75221e-06, 2.20968e-05, 6.16995e-19
3.78259e-06, 2.15687e-05, 6.32103e-19
3.81321e-06, 2.10533e-05, 6.47578e-19
3.84408e-06, 2.05502e-05, 6.63433e-19
3.8752e-06, 2.00591e-05, 6.79676e-19
3.90657e-06, 1.95797e-05, 6.96316e-19
3.9382e-06, 1.91118e-05, 7.13366e-19
3.97008e-06, 1.86551e-05, 7.30831e-19
4.00222e-06, 1.82093e-05, 7.48724e-19
4.03462e-06, 1.77741e-05, 7.67055e-19
4.06729e-06, 1.73494e-05, 7.8584e-19
4.10021e-06, 1.69348e-05, 8.05076e-19
4.13341e-06, 1.65301e-05, 8.24791e-19
4.16687e-06, 1.6135e-05, 8.44983e-19
4.2006e-06, 1.57495e-05, 8.65669e-19
4.23461e-06, 1.53731e-05, 8.86866e-19
4.26889e-06, 1.50057e-05, 9.08579e-19
4.30345e-06, 1.46471e-05, 9.30824e-19
4.33829e-06, 1.42971e-05, 9.53615e-19
4.37341e-06, 1.39554e-05, 9.76962e-19
4.40882e-06, 1.36219e-05, 1.00088e-18
4.44451e-06, 1.32964e-05, 1.02539e-18
4.48049e-06, 1.29787e-05, 1.05049e-18
4.51676e-06, 1.26685e-05, 1.07621e-18
4.55333e-06, 1.23658e-05, 1.10256e-18
4.59019e-06, 1.20703e-05, 1.12956e-18
4.62735e-06, 1.17818e-05, 1.15721e-18
4.66481e-06, 1.15003e-05, 1.18554e-18
4.70258e-06, 1.12255e-05, 1.21457e-18
4.74065e-06, 1.09572e-05, 1.24431e-18
4.77903e-06, 1.06954e-05, 1.27478e-18
4.81772e-06, 1.04398e-05, 1.30599e-18
4.85672e-06, 1.01903e-05, 1.33796e-18
4.89604e-06, 9.94679e-06, 1.37072e-18
4.93568e-06, 9.7091e-06, 1.40428e-18
4.97563e-06, 9.47708e-06, 1.43866e-18
5.01592e-06, 9.25061e-06, 1.47389e-18
5.05652e-06, 9.02956e-06, 1.50997e-18
5.09746e-06, 8.81378e-06, 1.54694e-18
5.13873e-06, 8.60316e-06, 1.58482e-18
5.18033e-06, 8.39758e-06, 1.62362e-18
5.22227e-06, 8.19691e-06, 1.66337e-18
5.26454e-06, 8.00103e-06, 1.70409e-18
5.30716e-06, 7.80984e-06, 1.74581e-18
5.35013e-06, 7.62321e-06, 1.78856e-18
5.39344e-06, 7.44104e-06, 1.83235e-18
5.4371e-06, 7.26323e-06, 1.87721e-18
5.48112e-06, 7.08967e-06, 1.92317e-18
5.52549e-06, 6.92025e-06, 1.97025e-18
5.57023e-06, 6.75489e-06, 2.0185e-18
5.61532e-06, 6.59347e-06, 2.06792e-18
5.66078e-06, 6.43592e-06, 2.11855e-18
5.70661e-06, 6.28213e-06, 2.17042e-18
5.75281e-06, 6.13201e-06, 2.22356e-18
5.79938e-06, 5.98548e-06, 2.27799e-18
5.84633e-06, 5.84245e-06, 2.33377e-18
5.89366e-06, 5.70284e-06, 2.39091e-18
5.94137e-06, 5.56657e-06, 2.44944e-18
5.98947e-06, 5.43355e-06, 2.50941e-18
6.03796e-06, 5.30372e-06, 2.57085e-18
6.08684e-06, 5.17698e-06, 2.63379e-18
6.13612e-06, 5.05328e-06, 2.69828e-18
6.1858e-06, 4.93253e-06, 2.76435e-18
6.23588e-06, 4.81466e-06, 2.83203e-18
6.28636e-06, 4.69962e-06, 2.90136e-18
6.33725e-06, 4.58732e-06, 2.97239e-18
6.38856e-06, 4.4777e-06, 3.04518e-18
6.44028e-06, 4.37071e-06, 3.11973e-18
6.49241e-06, 4.26627e-06, 3.1961e-18
6.54497e-06, 4.16433e-06, 3.27435e-18
6.59796e-06, 4.06482e-06, 3.35452e-18
6.65138e-06, 3.9677e-06, 3.43666e-18
6.70522e-06, 3.87289e-06, 3.52079e-18
6.75951e-06, 3.78035e-06, 3.607e-18
6.81423e-06, 3.69002e-06, 3.6953e-18
6.86939e-06, 3.60185e-06, 3.78577e-18
6.92501e-06, 3.51578e-06, 3.87847e-18
6.98107e-06, 3.43178e-06, 3.97342e-18
7.03759e-06, 3.34978e-06, 4.07071e-18
7.09456e-06, 3.26974e-06, 4.17036e-18
7.152e-06, 3.19161e-06, 4.27247e-18
7.2099e-06, 3.11535e-06, 4.37708e-18
7.26826e-06, 3.04091e-06, 4.48422e-18
7.32711e-06, 2.96825e-06, 4.59403e-18
7.38642e-06, 2.89733e-06, 4.70649e-18
7.44622e-06, 2.8281e-06, 4.82172e-18
7.5065e-06, 2.76053e-06, 4.93976e-18
7.56727e-06, 2.69457e-06, 5.0607e-18
7.62854e-06, 2.63019e-06, 5.18462e-18
7.69029e-06, 2.56735e-06, 5.31153e-18
7.75255e-06, 2.506e-06, 5.44158e-18
7.81531e-06, 2.44613e-06, 5.5748e-18
7.87858e-06, 2.38768e-06, 5.71129e-18
7.94237e-06, 2.33063e-06, 5.85113e-18
8.00667e-06, 2.27495e-06, 5.99438e-18
8.07149e-06, 2.22059e-06, 6.14114e-18
8.13683e-06, 2.16754e-06, 6.29148e-18
8.2027e-06, 2.11575e-06, 6.44551e-18
8.26911e-06, 2.0652e-06, 6.60332e-18
8.33605e-06, 2.01586e-06, 6.76498e-18
8.40354e-06, 1.96769e-06, 6.93061e-18
8.47157e-06, 1.92068e-06, 7.10028e-18
8.54015e-06, 1.87479e-06, 7.27411e-18
8.60929e-06, 1.83e-06, 7.4522e-18
8.67899e-06, 1.78628e-06, 7.63465e-18
8.74925e-06, 1.7436e-06, 7.82156e-18
8.82008e-06, 1.70195e-06, 8.01305e-18
8.89149e-06, 1.66128e-06, 8.20924e-18
8.96347e-06, 1.62159e-06, 8.41021e-18
9.03604e-06, 1.58285e-06, 8.61613e-18
9.10919e-06, 1.54504e-06, 8.82706e-18
9.18293e-06, 1.50812e-06, 9.04315e-18
9.25728e-06, 1.47209e-06, 9.26457e-18
9.33222e-06, 1.43693e-06, 9.49138e-18
9.40777e-06, 1.4026e-06, 9.72374e-18
9.48393e-06, 1.36909e-06, 9.96179e-18
9.56071e-06, 1.33638e-06, 1.02057e-17
9.63811e-06, 1.30445e-06, 1.04555e-17
9.71614e-06, 1.27329e-06, 1.07115e-17
9.7948e-06, 1.24287e-06, 1.09738e-17
9.87409e-06, 1.21318e-06, 1.12424e-17
9.95403e-06, 1.1842e-06, 1.15176e-17
1.00346e-05, 1.15591e-06, 1.17996e-17
1.01159e-05, 1.1283e-06, 1.20887e-17
1.01977e-05, 1.10134e-06, 1.23843e-17
1.02803e-05, 1.07503e-06, 1.26876e-17
1.03635e-05, 1.04935e-06, 1.29981e-17
1.04474e-05, 1.02428e-06, 1.33163e-17
1.0532e-05, 9.99816e-07, 1.36424e-17
1.06173e-05, 9.75932e-07, 1.39766e-17
1.07032e-05, 9.52619e-07, 1.43185e-17
1.07899e-05, 9.29863e-07, 1.46693e-17
1.08772e-05, 9.07651e-07, 1.50282e-17
1.09653e-05, 8.8597e-07, 1.53962e-17
1.10541e-05, 8.64807e-07, 1.57733e-17
1.11435e-05, 8.44149e-07, 1.6159e-17
1.12338e-05, 8.23985e-07, 1.6555e-17
1.13247e-05, 8.04303e-07, 1.69601e-17
1.14164e-05, 7.85091e-07, 1.73754e-17
1.15088e-05, 7.66339e-07, 1.78006e-17
1.1602e-05, 7.48034e-07, 1.82366e-17
1.16959e-05, 7.30167e-07, 1.86829e-17
1.17906e-05, 7.12726e-07, 1.91403e-17
1.1886e-05, 6.95703e-07, 1.96086e-17
1.19823e-05, 6.79086e-07, 2.0089e-17
1.20793e-05, 6.62866e-07, 2.05808e-17
1.21771e-05, 6.47034e-07, 2.10847e-17
1.22757e-05, 6.3158e-07, 2.1601e-17
1.2375e-05, 6.16495e-07, 2.21293e-17
1.24752e-05, 6.01771e-07, 2.26712e-17
1.25762e-05, 5.87398e-07, 2.32262e-17
1.2678e-05, 5.73369e-07, 2.37947e-17
1.27807e-05, 5.59675e-07, 2.43776e-17
1.28841e-05, 5.46309e-07, 2.49739e-17
1.29884e-05, 5.33261e-07, 2.55853e-17
1.30936e-05, 5.20526e-07, 2.62119e-17
1.31996e-05, 5.08095e-07, 2.68536e-17
1.33064e-05, 4.95961e-07, 2.75106e-17
1.34142e-05, 4.84116e-07, 2.81845e-17
1.35228e-05, 4.72555e-07, 2.88745e-17
1.36322e-05, 4.6127e-07, 2.95808e-17
1.37426e-05, 4.50255e-07, 3.03052e-17
1.38539e-05, 4.39502e-07, 3.10473e-17
1.3966e-05, 4.29007e-07, 3.1807e-17
1.40791e-05, 4.18762e-07, 3.25858e-17
1.41931e-05, 4.08763e-07, 3.33837e-17
1.4308e-05, 3.99002e-07, 3.42009e-17
1.44238e-05, 3.89474e-07, 3.50378e-17
1.45406e-05, 3.80174e-07, 3.58957e-17
1.46583e-05, 3.71096e-07, 3.67743e-17
1.47769e-05, 3.62235e-07, 3.7674e-17
1.48966e-05, 3.53586e-07, 3.85968e-17
1.50172e-05, 3.45144e-07, 3.95416e-17
1.51388e-05, 3.36903e-07, 4.05097e-17
1.52613e-05, 3.28859e-07, 4.15009e-17
1.53849e-05, 3.21007e-07, 4.25172e-17
1.55094e-05, 3.13343e-07, 4.35575e-17
1.5635e-05, 3.05861e-07, 4.4624e-17
1.57615e-05, 2.98559e-07, 4.57157e-17
1.58891e-05, 2.91431e-07, 4.68347e-17
1.60178e-05, 2.84474e-07, 4.79818e-17
1.61475e-05, 2.77682e-07, 4.91565e-17
1.62782e-05, 2.71053e-07, 5.03595e-17
1.641e-05, 2.64582e-07, 5.15924e-17
1.65428e-05, 2.58266e-07, 5.28547e-17
1.66767e-05, 2.52101e-07, 5.41482e-17
1.68117e-05, 2.46083e-07, 5.54736e-17
1.69478e-05, 2.40208e-07, 5.68314e-17
1.70851e-05, 2.34474e-07, 5.82235e-17
1.72234e-05, 2.28878e-07, 5.96484e-17
1.73628e-05, 2.23414e-07, 6.11081e-17
1.75034e-05, 2.18082e-07, 6.26042e-17
1.76451e-05, 2.12876e-07, 6.41365e-17
1.77879e-05, 2.07795e-07, 6.57058e-17
1.79319e-05, 2.02836e-07, 6.7314e-17
1.80771e-05, 1.97995e-07, 6.8962e-17
1.82234e-05, 1.93269e-07, 7.06494e-17
1.8371e-05, 1.88657e-07, 7.23794e-17
1.85197e-05, 1.84154e-07, 7.41507e-17
1.86696e-05, 1.79759e-07, 7.59652e-17
1.88208e-05, 1.75469e-07, 7.78252e-17
1.89731e-05, 1.71282e-07, 7.97292e-17
1.91267e-05, 1.67195e-07, 8.16806e-17
1.92816e-05, 1.63205e-07, 8.36805e-17
1.94377e-05, 1.5931e-07, 8.57286e-17
1.9595e-05, 1.55509e-07, 8.7826e-17
1.97537e-05, 1.51798e-07, 8.99765e-17
1.99136e-05, 1.48176e-07, 9.21783e-17
2.00748e-05, 1.44641e-07, 9.44342e-17
2.02373e-05, 1.4119e-07, 9.67451e-17
2.04012e-05, 1.37821e-07, 9.91138e-17
2.05663e-05, 1.34533e-07, 1.01539e-16
2.07328e-05, 1.31324e-07, 1.04024e-16
2.09007e-05, 1.28191e-07, 1.0657e-16
2.10699e-05, 1.25133e-07, 1.09179e-16
2.12404e-05, 1.22148e-07, 1.11849e-16
2.14124e-05, 1.19234e-07, 1.14587e-16
2.15857e-05, 1.1639e-07, 1.17391e-16
2.17605e-05, 1.13614e-07, 1.20265e-16
2.19367e-05, 1.10904e-07, 1.23208e-16
2.21143e-05, 1.08258e-07, 1.26224e-16
2.22933e-05, 1.05676e-07, 1.29312e-16
2.24738e-05, 1.03156e-07, 1.32477e-16
2.26557e-05, 1.00696e-07, 1.35718e-16
2.28391e-05, 9.82944e-08, 1.39039e-16
2.3024e-05, 9.59503e-08, 1.42442e-16
2.32104e-05, 9.36622e-08, 1.45928e-16
2.33983e-05, 9.14288e-08, 1.49499e-16
2.35877e-05, 8.92487e-08, 1.53157e-16
2.37787e-05, 8.71206e-08, 1.56905e-16
2.39712e-05, 8.50434e-08, 1.60745e-16
2.41653e-05, 8.30158e-08, 1.64679e-16
2.43609e-05, 8.10366e-08, 1.68708e-16
2.45581e-05, 7.91046e-08, 1.72836e-16
2.47569e-05, 7.72188e-08, 1.77065e-16
2.49574e-05, 7.5378e-08, 1.81399e-16
2.51594e-05, 7.35812e-08, 1.85837e-16
2.53631e-05, 7.18273e-08, 1.90384e-16
2.55684e-05, 7.01153e-08, 1.95042e-16
2.57754e-05, 6.84441e-08, 1.99815e-16
2.59841e-05, 6.68128e-08, 2.04704e-16
2.61944e-05, 6.52205e-08, 2.09712e-16
2.64065e-05, 6.36662e-08, 2.14844e-16
2.66203e-05, 6.21491e-08, 2.20101e-16
2.68358e-05, 6.06681e-08, 2.25486e-16
2.7053e-05, 5.92225e-08, 2.31002e-16
2.72721e-05, 5.78114e-08, 2.36656e-16
2.74928e-05, 5.64341e-08, 2.42443e-16
2.77154e-05, 5.50895e-08, 2.48376e-16
2.79398e-05, 5.37771e-08, 2.54453e-16
2.8166e-05, 5.24961e-08, 2.60679e-16
2.8394e-05, 5.12456e-08, 2.67056e-16
2.86239e-05, 5.00249e-08, 2.7359e-16
2.88556e-05, 4.88334e-08, 2.80282e-16
2.90892e-05, 4.76704e-08, 2.87139e-16
2.93247e-05, 4.65351e-08, 2.94163e-16
2.95621e-05, 4.54269e-08, 3.0136e-16
2.98014e-05, 4.43451e-08, 3.08731e-16
3.00427e-05, 4.32892e-08, 3.16285e-16
3.02859e-05, 4.22585e-08, 3.24021e-16
3.05311e-05, 4.12524e-08, 3.31948e-16
3.07783e-05, 4.02703e-08, 3.40069e-16
3.10274e-05, 3.93116e-08, 3.48385e-16
3.12786e-05, 3.83759e-08, 3.56907e-16
3.15318e-05, 3.74624e-08, 3.65637e-16
3.17871e-05, 3.65708e-08, 3.74581e-16
3.20445e-05, 3.57004e-08, 3.83746e-16
3.23039e-05, 3.48508e-08, 3.93131e-16
3.25654e-05, 3.40215e-08, 4.02746e-16
3.2829e-05, 3.3212e-08, 4.12595e-16
3.30948e-05, 3.24218e-08, 4.22687e-16
3.33627e-05, 3.16504e-08, 4.33024e-16
3.36328e-05, 3.08975e-08, 4.43615e-16
3.39051e-05, 3.01625e-08, 4.54466e-16
3.41796e-05, 2.94451e-08, 4.65581e-16
3.44563e-05, 2.87447e-08, 4.76967e-16
3.47352e-05, 2.80611e-08, 4.88629e-16
3.50165e-05, 2.73938e-08, 5.00583e-16
3.52999e-05, 2.67424e-08, 5.12821e-16
3.55857e-05, 2.61066e-08, 5.25362e-16
3.58738e-05, 2.54859e-08, 5.3821e-16
3.61642e-05, 2.48801e-08, 5.5137e-16
3.6457e-05, 2.42887e-08, 5.64853e-16
3.67521e-05, 2.37114e-08, 5.78663e-16
3.70497e-05, 2.31478e-08, 5.92816e-16
3.73496e-05, 2.25978e-08, 6.07309e-16
3.7652e-05, 2.20608e-08, 6.22159e-16
3.79568e-05, 2.15366e-08, 6.3737e-16
3.82641e-05, 2.1025e-08, 6.52954e-16
3.85739e-05, 2.05255e-08, 6.68919e-16
3.88861e-05, 2.0038e-08, 6.85269e-16
3.9201e-05, 1.95621e-08, 7.02027e-16
3.95183e-05, 1.90975e-08, 7.19186e-16
3.98382e-05, 1.8644e-08, 7.36766e-16
4.01608e-05, 1.82014e-08, 7.54782e-16
4.04859e-05, 1.77693e-08, 7.73231e-16
4.08136e-05, 1.73475e-08, 7.92129e-16
4.11441e-05, 1.69357e-08, 8.11497e-16
4.14771e-05, 1.65338e-08, 8.31327e-16
4.18129e-05, 1.61414e-08, 8.51648e-16
4.21514e-05, 1.57584e-08, 8.72464e-16
4.24927e-05, 1.53846e-08, 8.93792e-16
4.28367e-05, 1.50196e-08, 9.15636e-16
4.31835e-05, 1.46634e-08, 9.38015e-16
4.35331e-05, 1.43156e-08, 9.60939e-16
4.38855e-05, 1.39761e-08, 9.84421e-16
4.42408e-05, 1.36448e-08, 1.00848e-15
4.4599e-05, 1.33213e-08, 1.03313e-15
4.496e-05, 1.30055e-08, 1.05837e-15
4.5324e-05, 1.26973e-08, 1.08423e-15
4.56909e-05, 1.23964e-08, 1.11072e-15
4.60608e-05, 1.21026e-08, 1.13786e-15
4.64337e-05, 1.18159e-08, 1.16566e-15
4.68096e-05, 1.1536e-08, 1.19414e-15
4.71886e-05, 1.12628e-08, 1.22332e-15
4.75706e-05, 1.09961e-08, 1.2532e-15
4.79557e-05, 1.07357e-08, 1.28382e-15
4.8344e-05, 1.04816e-08, 1.31519e-15
4.87353e-05, 1.02335e-08, 1.34731e-15
4.91299e-05, 9.99126e-09, 1.38022e-15
4.95276e-05, 9.75483e-09, 1.41393e-15
4.99286e-05, 9.52404e-09, 1.44847e-15
5.03328e-05, 9.29874e-09, 1.48385e-15
5.07403e-05, 9.07881e-09, 1.52009e-15
5.1151e-05, 8.86412e-09, 1.55721e-15
5.15651e-05, 8.65454e-09, 1.59523e-15
5.19826e-05, 8.44995e-09, 1.63419e-15
5.24034e-05, 8.25023e-09, 1.6741e-15
5.28277e-05, 8.05527e-09, 1.71498e-15
5.32553e-05, 7.86495e-09, 1.75685e-15
5.36865e-05, 7.67916e-09, 1.79975e-15
5.41211e-05, 7.49779e-09, 1.84369e-15
5.45593e-05, 7.32074e-09, 1.8887e-15
5.50009e-05, 7.14791e-09, 1.9348e-15
5.54462e-05, 6.97918e-09, 1.98203e-15
5.58951e-05, 6.81448e-09, 2.03042e-15
5.63476e-05, 6.65369e-09, 2.07998e-15
5.68038e-05, 6.49673e-09, 2.13075e-15
5.72636e-05, 6.3435e-09, 2.18275e-15
5.77272e-05, 6.19392e-09, 2.23602e-15
5.81946e-05, 6.04789e-09, 2.29059e-15
5.86657e-05, 5.90535e-09, 2.34648e-15
5.91406e-05, 5.76619e-09, 2.40374e-15
5.96194e-05, 5.63034e-09, 2.46239e-15
6.01021e-05, 5.49772e-09, 2.52247e-15
6.05886e-05, 5.36826e-09, 2.58401e-15
6.10791e-05, 5.24187e-09, 2.64704e-15
6.15736e-05, 5.11849e-09, 2.71162e-15
6.20721e-05, 4.99805e-09, 2.77777e-15
6.25746e-05, 4.88046e-09, 2.84552e-15
6.30812e-05, 4.76568e-09, 2.91492e-15
6.35919e-05, 4.65362e-09, 2.98601e-15
6.41067e-05, 4.54422e-09, 3.05883e-15
6.46257e-05, 4.43742e-09, 3.13342e-15
6.51489e-05, 4.33317e-09, 3.20983e-15
6.56763e-05, 4.23139e-09, 3.28809e-15
6.6208e-05, 4.13202e-09, 3.36825e-15
6.6744e-05, 4.03502e-09, 3.45037e-15
6.72843e-05, 3.94032e-09, 3.53447e-15
6.7829e-05, 3.84787e-09, 3.62062e-15
6.83782e-05, 3.75762e-09, 3.70888e-15
6.89317e-05, 3.66951e-09, 3.79926e-15
6.94898e-05, 3.58349e-09, 3.89186e-15
7.00524e-05, 3.49952e-09, 3.9867e-15
7.06195e-05, 3.41753e-09, 4.08383e-15
7.11912e-05, 3.3375e-09, 4.18333e-15
7.17675e-05, 3.25936e-09, 4.28524e-15
7.23485e-05, 3.18308e-09, 4.38963e-15
7.29342e-05, 3.10861e-09, 4.49655e-15
7.35247e-05, 3.0359e-09, 4.60607e-15
7.41199e-05, 2.96492e-09, 4.71825e-15
7.472e-05, 2.89563e-09, 4.83315e-15
7.53249e-05, 2.82797e-09, 4.95084e-15
7.59347e-05, 2.76192e-09, 5.07138e-15
7.65494e-05, 2.69744e-09, 5.19483e-15
7.71692e-05, 2.63449e-09, 5.32131e-15
7.77939e-05, 2.57303e-09, 5.45083e-15
7.84237e-05, 2.51302e-09, 5.58349e-15
7.90586e-05, 2.45444e-09, 5.71937e-15
7.96986e-05, 2.39725e-09, 5.85854e-15
8.03438e-05, 2.34141e-09, 6.00108e-15
