f, omegaSens, omegaSW
3.10274e-05, 3.93116e-08, 1.60912e-14
3.12786e-05, 3.83759e-08, 1.64846e-14
3.15318e-05, 3.74624e-08, 1.68875e-14
3.17871e-05, 3.65708e-08, 1.73003e-14
3.20445e-05, 3.57004e-08, 1.77232e-14
3.23039e-05, 3.48508e-08, 1.81563e-14
3.25654e-05, 3.40215e-08, 1.86e-14
3.2829e-05, 3.3212e-08, 1.90545e-14
3.30948e-05, 3.24218e-08, 1.95202e-14
3.33627e-05, 3.16504e-08, 1.99972e-14
3.36328e-05, 3.08975e-08, 2.04859e-14
3.39051e-05, 3.01625e-08, 2.09865e-14
3.41796e-05, 2.94451e-08, 2.14993e-14
3.44563e-05, 2.87447e-08, 2.20246e-14
3.47352e-05, 2.80611e-08, 2.25626e-14
3.50165e-05, 2.73938e-08, 2.31141e-14
3.52999e-05, 2.67424e-08, 2.36786e-14
3.55857e-05, 2.61066e-08, 2.42572e-14
3.58738e-05, 2.54859e-08, 2.48498e-14
3.61642e-05, 2.48801e-08, 2.54568e-14
3.6457e-05, 2.42887e-08, 2.60787e-14
3.67521e-05, 2.37114e-08, 2.67157e-14
3.70497e-05, 2.31478e-08, 2.73684e-14
3.73496e-05, 2.25978e-08, 2.80368e-14
3.7652e-05, 2.20608e-08, 2.87216e-14
3.79568e-05, 2.15366e-08, 2.94231e-14
3.82641e-05, 2.1025e-08, 3.01417e-14
3.85739e-05, 2.05255e-08, 3.08778e-14
3.88861e-05, 2.0038e-08, 3.16317e-14
3.9201e-05, 1.95621e-08, 3.24043e-14
3.95183e-05, 1.90975e-08, 3.31954e-14
3.98382e-05, 1.8644e-08, 3.40059e-14
4.01608e-05, 1.82014e-08, 3.48364e-14
4.04859e-05, 1.77693e-08, 3.56869e-14
4.08136e-05, 1.73475e-08, 3.6558e-14
4.11441e-05, 1.69357e-08, 3.74507e-14
4.14771e-05, 1.65338e-08, 3.83647e-14
4.18129e-05, 1.61414e-08, 3.93012e-14
4.21514e-05, 1.57584e-08, 4.02605e-14
4.24927e-05, 1.53846e-08, 4.12434e-14
4.28367e-05, 1.50196e-08, 4.225e-14
4.31835e-05, 1.46634e-08, 4.32811e-14
4.35331e-05, 1.43156e-08, 4.43374e-14
4.38855e-05, 1.39761e-08, 4.54193e-14
4.42408e-05, 1.36448e-08, 4.65276e-14
4.4599e-05, 1.33213e-08, 4.7663e-14
4.496e-05, 1.30055e-08, 4.88258e-14
4.5324e-05, 1.26973e-08, 5.00171e-14
4.56909e-05, 1.23964e-08, 5.12372e-14
4.60608e-05, 1.21026e-08, 5.24871e-14
4.64337e-05, 1.18159e-08, 5.37675e-14
4.68096e-05, 1.1536e-08, 5.50789e-14
4.71886e-05, 1.12628e-08, 5.64225e-14
4.75706e-05, 1.09961e-08, 5.77985e-14
4.79557e-05, 1.07357e-08, 5.92079e-14
4.8344e-05, 1.04816e-08, 6.0652e-14
4.87353e-05, 1.02335e-08, 6.21307e-14
4.91299e-05, 9.99126e-09, 6.36458e-14
4.95276e-05, 9.75483e-09, 6.51974e-14
4.99286e-05, 9.52404e-09, 6.6787e-14
5.03328e-05, 9.29874e-09, 6.84151e-14
5.07403e-05, 9.07881e-09, 7.00828e-14
5.1151e-05, 8.86412e-09, 7.17907e-14
5.15651e-05, 8.65454e-09, 7.35404e-14
5.19826e-05, 8.44995e-09, 7.53328e-14
5.24034e-05, 8.25023e-09, 7.71684e-14
5.28277e-05, 8.05527e-09, 7.9049e-14
5.32553e-05, 7.86495e-09, 8.09746e-14
5.36865e-05, 7.67916e-09, 8.29477e-14
5.41211e-05, 7.49779e-09, 8.49682e-14
5.45593e-05, 7.32074e-09, 8.70382e-14
5.50009e-05, 7.14791e-09, 8.91577e-14
5.54462e-05, 6.97918e-09, 9.13293e-14
5.58951e-05, 6.81448e-09, 9.35535e-14
5.63476e-05, 6.65369e-09, 9.58315e-14
5.68038e-05, 6.49673e-09, 9.8165e-14
5.72636e-05, 6.3435e-09, 1.00555e-13
5.77272e-05, 6.19392e-09, 1.03003e-13
5.81946e-05, 6.04789e-09, 1.0551e-13
5.86657e-05, 5.90535e-09, 1.08078e-13
5.91406e-05, 5.76619e-09, 1.10708e-13
5.96194e-05, 5.63034e-09, 1.13402e-13
6.01021e-05, 5.49772e-09, 1.16162e-13
6.05886e-05, 5.36826e-09, 1.18988e-13
6.10791e-05, 5.24187e-09, 1.21882e-13
6.15736e-05, 5.11849e-09, 1.24847e-13
6.20721e-05, 4.99805e-09, 1.27884e-13
6.25746e-05, 4.88046e-09, 1.30994e-13
6.30812e-05, 4.76568e-09, 1.34179e-13
6.35919e-05, 4.65362e-09, 1.37442e-13
6.41067e-05, 4.54422e-09, 1.40783e-13
6.46257e-05, 4.43742e-09, 1.44205e-13
6.51489e-05, 4.33317e-09, 1.4771e-13
6.56763e-05, 4.23139e-09, 1.513e-13
6.6208e-05, 4.13202e-09, 1.54976e-13
6.6744e-05, 4.03502e-09, 1.58742e-13
6.72843e-05, 3.94032e-09, 1.62598e-13
6.7829e-05, 3.84787e-09, 1.66547e-13
6.83782e-05, 3.75762e-09, 1.70593e-13
6.89317e-05, 3.66951e-09, 1.74735e-13
6.94898e-05, 3.58349e-09, 1.78978e-13
7.00524e-05, 3.49952e-09, 1.83324e-13
7.06195e-05, 3.41753e-09, 1.87774e-13
7.11912e-05, 3.3375e-09, 1.92331e-13
7.17675e-05, 3.25936e-09, 1.96998e-13
7.23485e-05, 3.18308e-09, 2.01778e-13
7.29342e-05, 3.10861e-09, 2.06673e-13
7.35247e-05, 3.0359e-09, 2.11687e-13
7.41199e-05, 2.96492e-09, 2.16821e-13
7.472e-05, 2.89563e-09, 2.22079e-13
7.53249e-05, 2.82797e-09, 2.27463e-13
7.59347e-05, 2.76192e-09, 2.32978e-13
7.65494e-05, 2.69744e-09, 2.38624e-13
7.71692e-05, 2.63449e-09, 2.44408e-13
7.77939e-05, 2.57303e-09, 2.50329e-13
7.84237e-05, 2.51302e-09, 2.56394e-13
7.90586e-05, 2.45444e-09, 2.62604e-13
7.96986e-05, 2.39725e-09, 2.68963e-13
8.03438e-05, 2.34141e-09, 2.75475e-13
