f, omegaSens, omegaSW
1.53318e-06, 0.000323877, 6.08851e-20
1.54559e-06, 0.000316137, 6.23756e-20
1.5581e-06, 0.000308582, 6.39025e-20
1.57072e-06, 0.000301207, 6.54678e-20
1.58343e-06, 0.000294009, 6.707e-20
1.59625e-06, 0.000286982, 6.87122e-20
1.60918e-06, 0.000280124, 7.03955e-20
1.6222e-06, 0.000273429, 7.21181e-20
1.63534e-06, 0.000266894, 7.38848e-20
1.64857e-06, 0.000260516, 7.56926e-20
1.66192e-06, 0.00025429, 7.75464e-20
1.67538e-06, 0.000248213, 7.94458e-20
1.68894e-06, 0.000242281, 8.13905e-20
1.70261e-06, 0.000236491, 8.33828e-20
1.7164e-06, 0.000230839, 8.54253e-20
1.73029e-06, 0.000225322, 8.7516e-20
1.7443e-06, 0.000219937, 8.96591e-20
1.75842e-06, 0.000214681, 9.18541e-20
1.77266e-06, 0.00020955, 9.41037e-20
1.78701e-06, 0.000204542, 9.64076e-20
1.80147e-06, 0.000199654, 9.87669e-20
1.81606e-06, 0.000194883, 1.01186e-19
1.83076e-06, 0.000190225, 1.03663e-19
1.84558e-06, 0.000185679, 1.06201e-19
1.86052e-06, 0.000181242, 1.08801e-19
1.87558e-06, 0.00017691, 1.11465e-19
1.89077e-06, 0.000172682, 1.14195e-19
1.90608e-06, 0.000168555, 1.16991e-19
1.92151e-06, 0.000164527, 1.19855e-19
1.93706e-06, 0.000160595, 1.22789e-19
1.95274e-06, 0.000156757, 1.25795e-19
1.96855e-06, 0.000153011, 1.28875e-19
1.98449e-06, 0.000149354, 1.32031e-19
2.00056e-06, 0.000145785, 1.35265e-19
2.01675e-06, 0.000142301, 1.38575e-19
2.03308e-06, 0.0001389, 1.41969e-19
2.04954e-06, 0.00013558, 1.45445e-19
2.06613e-06, 0.00013234, 1.49005e-19
2.08286e-06, 0.000129177, 1.52654e-19
2.09972e-06, 0.00012609, 1.56391e-19
2.11672e-06, 0.000123077, 1.60221e-19
2.13385e-06, 0.000120135, 1.64142e-19
2.15113e-06, 0.000117264, 1.68162e-19
2.16854e-06, 0.000114462, 1.72278e-19
2.1861e-06, 0.000111727, 1.76497e-19
2.2038e-06, 0.000109056, 1.80819e-19
2.22164e-06, 0.00010645, 1.85246e-19
2.23962e-06, 0.000103906, 1.8978e-19
2.25776e-06, 0.000101423, 1.94429e-19
2.27603e-06, 9.89991e-05, 1.99187e-19
2.29446e-06, 9.66331e-05, 2.04065e-19
2.31303e-06, 9.43237e-05, 2.0906e-19
2.33176e-06, 9.20695e-05, 2.1418e-19
2.35064e-06, 8.98692e-05, 2.19425e-19
2.36967e-06, 8.77215e-05, 2.24797e-19
2.38885e-06, 8.56251e-05, 2.303e-19
2.40819e-06, 8.35788e-05, 2.35939e-19
2.42769e-06, 8.15814e-05, 2.41717e-19
2.44734e-06, 7.96317e-05, 2.47634e-19
2.46715e-06, 7.77286e-05, 2.53696e-19
2.48713e-06, 7.5871e-05, 2.59909e-19
2.50726e-06, 7.40578e-05, 2.66271e-19
2.52756e-06, 7.2288e-05, 2.72791e-19
2.54802e-06, 7.05604e-05, 2.79469e-19
2.56865e-06, 6.88741e-05, 2.86313e-19
2.58944e-06, 6.72281e-05, 2.93321e-19
2.61041e-06, 6.56215e-05, 3.00505e-19
2.63154e-06, 6.40533e-05, 3.07861e-19
2.65284e-06, 6.25225e-05, 3.15397e-19
2.67432e-06, 6.10283e-05, 3.23121e-19
2.69597e-06, 5.95698e-05, 3.31032e-19
2.7178e-06, 5.81462e-05, 3.39138e-19
2.7398e-06, 5.67566e-05, 3.47441e-19
2.76198e-06, 5.54002e-05, 3.55947e-19
2.78434e-06, 5.40763e-05, 3.64662e-19
2.80688e-06, 5.27839e-05, 3.7359e-19
2.82961e-06, 5.15225e-05, 3.8274e-19
2.85251e-06, 5.02912e-05, 3.92107e-19
2.87561e-06, 4.90893e-05, 4.01711e-19
2.89889e-06, 4.79162e-05, 4.11546e-19
2.92235e-06, 4.67711e-05, 4.21618e-19
2.94601e-06, 4.56533e-05, 4.31942e-19
2.96986e-06, 4.45623e-05, 4.42517e-19
2.99391e-06, 4.34973e-05, 4.53355e-19
3.01814e-06, 4.24578e-05, 4.64451e-19
3.04258e-06, 4.14432e-05, 4.75826e-19
3.06721e-06, 4.04528e-05, 4.87475e-19
3.09204e-06, 3.9486e-05, 4.99409e-19
3.11707e-06, 3.85424e-05, 5.11636e-19
3.14231e-06, 3.76213e-05, 5.24165e-19
3.16775e-06, 3.67222e-05, 5.36999e-19
3.19339e-06, 3.58446e-05, 5.50144e-19
3.21924e-06, 3.4988e-05, 5.63612e-19
3.24531e-06, 3.41519e-05, 5.77416e-19
3.27158e-06, 3.33357e-05, 5.91551e-19
3.29806e-06, 3.25391e-05, 6.06032e-19
3.32476e-06, 3.17614e-05, 6.20869e-19
3.35168e-06, 3.10024e-05, 6.36073e-19
3.37881e-06, 3.02615e-05, 6.51644e-19
3.40617e-06, 2.95383e-05, 6.67602e-19
3.43374e-06, 2.88324e-05, 6.83944e-19
3.46154e-06, 2.81434e-05, 7.0069e-19
3.48957e-06, 2.74708e-05, 7.1785e-19
3.51782e-06, 2.68143e-05, 7.35425e-19
3.5463e-06, 2.61735e-05, 7.53431e-19
3.575e-06, 2.5548e-05, 7.71872e-19
3.60395e-06, 2.49375e-05, 7.90775e-19
3.63312e-06, 2.43415e-05, 8.10131e-19
3.66254e-06, 2.37598e-05, 8.29971e-19
3.69219e-06, 2.3192e-05, 8.50291e-19
3.72208e-06, 2.26378e-05, 8.71109e-19
3.75221e-06, 2.20968e-05, 8.92435e-19
3.78259e-06, 2.15687e-05, 9.14287e-19
3.81321e-06, 2.10533e-05, 9.3667e-19
3.84408e-06, 2.05502e-05, 9.59602e-19
3.8752e-06, 2.00591e-05, 9.83096e-19
3.90657e-06, 1.95797e-05, 1.00716e-18
3.9382e-06, 1.91118e-05, 1.03183e-18
3.97008e-06, 1.86551e-05, 1.05709e-18
4.00222e-06, 1.82093e-05, 1.08297e-18
4.03462e-06, 1.77741e-05, 1.10948e-18
4.06729e-06, 1.73494e-05, 1.13665e-18
4.10021e-06, 1.69348e-05, 1.16447e-18
4.13341e-06, 1.65301e-05, 1.19299e-18
4.16687e-06, 1.6135e-05, 1.22219e-18
4.2006e-06, 1.57495e-05, 1.25211e-18
4.23461e-06, 1.53731e-05, 1.28277e-18
4.26889e-06, 1.50057e-05, 1.31418e-18
4.30345e-06, 1.46471e-05, 1.34635e-18
4.33829e-06, 1.42971e-05, 1.37932e-18
4.37341e-06, 1.39554e-05, 1.41309e-18
4.40882e-06, 1.36219e-05, 1.44769e-18
4.44451e-06, 1.32964e-05, 1.48313e-18
4.48049e-06, 1.29787e-05, 1.51944e-18
4.51676e-06, 1.26685e-05, 1.55664e-18
4.55333e-06, 1.23658e-05, 1.59475e-18
4.59019e-06, 1.20703e-05, 1.63379e-18
4.62735e-06, 1.17818e-05, 1.67379e-18
4.66481e-06, 1.15003e-05, 1.71477e-18
4.70258e-06, 1.12255e-05, 1.75676e-18
4.74065e-06, 1.09572e-05, 1.79977e-18
4.77903e-06, 1.06954e-05, 1.84383e-18
4.81772e-06, 1.04398e-05, 1.88898e-18
4.85672e-06, 1.01903e-05, 1.93522e-18
4.89604e-06, 9.94679e-06, 1.9826e-18
4.93568e-06, 9.7091e-06, 2.03115e-18
4.97563e-06, 9.47708e-06, 2.08087e-18
5.01592e-06, 9.25061e-06, 2.13182e-18
5.05652e-06, 9.02956e-06, 2.18401e-18
5.09746e-06, 8.81378e-06, 2.23748e-18
5.13873e-06, 8.60316e-06, 2.29227e-18
5.18033e-06, 8.39758e-06, 2.34838e-18
5.22227e-06, 8.19691e-06, 2.40588e-18
5.26454e-06, 8.00103e-06, 2.46477e-18
5.30716e-06, 7.80984e-06, 2.52512e-18
5.35013e-06, 7.62321e-06, 2.58695e-18
5.39344e-06, 7.44104e-06, 2.65028e-18
5.4371e-06, 7.26323e-06, 2.71516e-18
5.48112e-06, 7.08967e-06, 2.78164e-18
5.52549e-06, 6.92025e-06, 2.84973e-18
5.57023e-06, 6.75489e-06, 2.91951e-18
5.61532e-06, 6.59347e-06, 2.99098e-18
5.66078e-06, 6.43592e-06, 3.06421e-18
5.70661e-06, 6.28213e-06, 3.13923e-18
5.75281e-06, 6.13201e-06, 3.21609e-18
5.79938e-06, 5.98548e-06, 3.29482e-18
5.84633e-06, 5.84245e-06, 3.37549e-18
5.89366e-06, 5.70284e-06, 3.45813e-18
5.94137e-06, 5.56657e-06, 3.54278e-18
5.98947e-06, 5.43355e-06, 3.62952e-18
6.03796e-06, 5.30372e-06, 3.71838e-18
6.08684e-06, 5.17698e-06, 3.80941e-18
6.13612e-06, 5.05328e-06, 3.90268e-18
6.1858e-06, 4.93253e-06, 3.99824e-18
6.23588e-06, 4.81466e-06, 4.09612e-18
6.28636e-06, 4.69962e-06, 4.1964e-18
6.33725e-06, 4.58732e-06, 4.29913e-18
6.38856e-06, 4.4777e-06, 4.40439e-18
6.44028e-06, 4.37071e-06, 4.51222e-18
6.49241e-06, 4.26627e-06, 4.62267e-18
6.54497e-06, 4.16433e-06, 4.73584e-18
6.59796e-06, 4.06482e-06, 4.85179e-18
6.65138e-06, 3.9677e-06, 4.97059e-18
6.70522e-06, 3.87289e-06, 5.09226e-18
6.75951e-06, 3.78035e-06, 5.21694e-18
6.81423e-06, 3.69002e-06, 5.34465e-18
6.86939e-06, 3.60185e-06, 5.47549e-18
6.92501e-06, 3.51578e-06, 5.60955e-18
6.98107e-06, 3.43178e-06, 5.74688e-18
7.03759e-06, 3.34978e-06, 5.88758e-18
7.09456e-06, 3.26974e-06, 6.03171e-18
7.152e-06, 3.19161e-06, 6.17938e-18
7.2099e-06, 3.11535e-06, 6.33066e-18
7.26826e-06, 3.04091e-06, 6.48562e-18
7.32711e-06, 2.96825e-06, 6.64442e-18
7.38642e-06, 2.89733e-06, 6.80706e-18
7.44622e-06, 2.8281e-06, 6.97371e-18
7.5065e-06, 2.76053e-06, 7.14443e-18
7.56727e-06, 2.69457e-06, 7.31933e-18
7.62854e-06, 2.63019e-06, 7.49854e-18
7.69029e-06, 2.56735e-06, 7.68209e-18
7.75255e-06, 2.506e-06, 7.87016e-18
7.81531e-06, 2.44613e-06, 8.06282e-18
7.87858e-06, 2.38768e-06, 8.26021e-18
7.94237e-06, 2.33063e-06, 8.46245e-18
8.00667e-06, 2.27495e-06, 8.66962e-18
8.07149e-06, 2.22059e-06, 8.88186e-18
8.13683e-06, 2.16754e-06, 9.09928e-18
8.2027e-06, 2.11575e-06, 9.32202e-18
8.26911e-06, 2.0652e-06, 9.55024e-18
8.33605e-06, 2.01586e-06, 9.78402e-18
8.40354e-06, 1.96769e-06, 1.00236e-17
8.47157e-06, 1.92068e-06, 1.02689e-17
8.54015e-06, 1.87479e-06, 1.05203e-17
8.60929e-06, 1.83e-06, 1.07778e-17
8.67899e-06, 1.78628e-06, 1.10417e-17
8.74925e-06, 1.7436e-06, 1.1312e-17
8.82008e-06, 1.70195e-06, 1.15889e-17
8.89149e-06, 1.66128e-06, 1.18726e-17
8.96347e-06, 1.62159e-06, 1.21633e-17
9.03604e-06, 1.58285e-06, 1.2461e-17
9.10919e-06, 1.54504e-06, 1.27661e-17
9.18293e-06, 1.50812e-06, 1.30785e-17
9.25728e-06, 1.47209e-06, 1.33987e-17
9.33222e-06, 1.43693e-06, 1.37267e-17
9.40777e-06, 1.4026e-06, 1.40627e-17
9.48393e-06, 1.36909e-06, 1.4407e-17
9.56071e-06, 1.33638e-06, 1.47596e-17
9.63811e-06, 1.30445e-06, 1.5121e-17
9.71614e-06, 1.27329e-06, 1.54911e-17
9.7948e-06, 1.24287e-06, 1.58703e-17
9.87409e-06, 1.21318e-06, 1.62588e-17
9.95403e-06, 1.1842e-06, 1.66568e-17
1.00346e-05, 1.15591e-06, 1.70645e-17
1.01159e-05, 1.1283e-06, 1.74825e-17
1.01977e-05, 1.10134e-06, 1.791e-17
1.02803e-05, 1.07503e-06, 1.83486e-17
1.03635e-05, 1.04935e-06, 1.87976e-17
1.04474e-05, 1.02428e-06, 1.92577e-17
1.0532e-05, 9.99816e-07, 1.97292e-17
1.06173e-05, 9.75932e-07, 2.02124e-17
1.07032e-05, 9.52619e-07, 2.07068e-17
1.07899e-05, 9.29863e-07, 2.1214e-17
1.08772e-05, 9.07651e-07, 2.1733e-17
1.09653e-05, 8.8597e-07, 2.22652e-17
1.10541e-05, 8.64807e-07, 2.28104e-17
1.11435e-05, 8.44149e-07, 2.33681e-17
1.12338e-05, 8.23985e-07, 2.39407e-17
1.13247e-05, 8.04303e-07, 2.45264e-17
1.14164e-05, 7.85091e-07, 2.51268e-17
1.15088e-05, 7.66339e-07, 2.57417e-17
1.1602e-05, 7.48034e-07, 2.6372e-17
1.16959e-05, 7.30167e-07, 2.70173e-17
1.17906e-05, 7.12726e-07, 2.76787e-17
1.1886e-05, 6.95703e-07, 2.83558e-17
1.19823e-05, 6.79086e-07, 2.90504e-17
1.20793e-05, 6.62866e-07, 2.97614e-17
1.21771e-05, 6.47034e-07, 3.04899e-17
1.22757e-05, 6.3158e-07, 3.12364e-17
1.2375e-05, 6.16495e-07, 3.20003e-17
1.24752e-05, 6.01771e-07, 3.27836e-17
1.25762e-05, 5.87398e-07, 3.35861e-17
1.2678e-05, 5.73369e-07, 3.4408e-17
1.27807e-05, 5.59675e-07, 3.52507e-17
1.28841e-05, 5.46309e-07, 3.61129e-17
1.29884e-05, 5.33261e-07, 3.69967e-17
1.30936e-05, 5.20526e-07, 3.79026e-17
1.31996e-05, 5.08095e-07, 3.88303e-17
1.33064e-05, 4.95961e-07, 3.97801e-17
1.34142e-05, 4.84116e-07, 4.07544e-17
1.35228e-05, 4.72555e-07, 4.17519e-17
1.36322e-05, 4.6127e-07, 4.2773e-17
1.37426e-05, 4.50255e-07, 4.38202e-17
1.38539e-05, 4.39502e-07, 4.48931e-17
1.3966e-05, 4.29007e-07, 4.59912e-17
1.40791e-05, 4.18762e-07, 4.71172e-17
1.41931e-05, 4.08763e-07, 4.82705e-17
1.4308e-05, 3.99002e-07, 4.94518e-17
1.44238e-05, 3.89474e-07, 5.06617e-17
1.45406e-05, 3.80174e-07, 5.19018e-17
1.46583e-05, 3.71096e-07, 5.31718e-17
1.47769e-05, 3.62235e-07, 5.44723e-17
1.48966e-05, 3.53586e-07, 5.58062e-17
1.50172e-05, 3.45144e-07, 5.71719e-17
1.51388e-05, 3.36903e-07, 5.85713e-17
1.52613e-05, 3.28859e-07, 6.0004e-17
1.53849e-05, 3.21007e-07, 6.14729e-17
1.55094e-05, 3.13343e-07, 6.29766e-17
1.5635e-05, 3.05861e-07, 6.45182e-17
1.57615e-05, 2.98559e-07, 6.60961e-17
1.58891e-05, 2.91431e-07, 6.77135e-17
1.60178e-05, 2.84474e-07, 6.93714e-17
1.61475e-05, 2.77682e-07, 7.10693e-17
1.62782e-05, 2.71053e-07, 7.2808e-17
1.641e-05, 2.64582e-07, 7.45898e-17
1.65428e-05, 2.58266e-07, 7.64143e-17
1.66767e-05, 2.52101e-07, 7.82837e-17
1.68117e-05, 2.46083e-07, 8.01992e-17
1.69478e-05, 2.40208e-07, 8.21615e-17
1.70851e-05, 2.34474e-07, 8.41733e-17
1.72234e-05, 2.28878e-07, 8.62326e-17
1.73628e-05, 2.23414e-07, 8.83421e-17
1.75034e-05, 2.18082e-07, 9.05042e-17
1.76451e-05, 2.12876e-07, 9.27185e-17
1.77879e-05, 2.07795e-07, 9.49863e-17
1.79319e-05, 2.02836e-07, 9.73103e-17
1.80771e-05, 1.97995e-07, 9.96916e-17
1.82234e-05, 1.93269e-07, 1.0213e-16
1.8371e-05, 1.88657e-07, 1.0463e-16
1.85197e-05, 1.84154e-07, 1.07189e-16
1.86696e-05, 1.79759e-07, 1.09811e-16
1.88208e-05, 1.75469e-07, 1.12499e-16
1.89731e-05, 1.71282e-07, 1.1525e-16
1.91267e-05, 1.67195e-07, 1.18069e-16
1.92816e-05, 1.63205e-07, 1.20959e-16
1.94377e-05, 1.5931e-07, 1.23918e-16
1.9595e-05, 1.55509e-07, 1.26948e-16
1.97537e-05, 1.51798e-07, 1.30055e-16
1.99136e-05, 1.48176e-07, 1.33236e-16
2.00748e-05, 1.44641e-07, 1.36495e-16
2.02373e-05, 1.4119e-07, 1.39834e-16
2.04012e-05, 1.37821e-07, 1.43256e-16
2.05663e-05, 1.34533e-07, 1.46759e-16
2.07328e-05, 1.31324e-07, 1.50349e-16
2.09007e-05, 1.28191e-07, 1.54028e-16
2.10699e-05, 1.25133e-07, 1.57795e-16
2.12404e-05, 1.22148e-07, 1.61653e-16
2.14124e-05, 1.19234e-07, 1.65608e-16
2.15857e-05, 1.1639e-07, 1.69658e-16
2.17605e-05, 1.13614e-07, 1.73809e-16
2.19367e-05, 1.10904e-07, 1.78061e-16
2.21143e-05, 1.08258e-07, 1.82416e-16
2.22933e-05, 1.05676e-07, 1.86876e-16
2.24738e-05, 1.03156e-07, 1.91447e-16
2.26557e-05, 1.00696e-07, 1.96129e-16
2.28391e-05, 9.82944e-08, 2.00925e-16
2.3024e-05, 9.59503e-08, 2.05839e-16
2.32104e-05, 9.36622e-08, 2.10873e-16
2.33983e-05, 9.14288e-08, 2.16029e-16
2.35877e-05, 8.92487e-08, 2.21312e-16
2.37787e-05, 8.71206e-08, 2.26725e-16
2.39712e-05, 8.50434e-08, 2.32269e-16
2.41653e-05, 8.30158e-08, 2.3795e-16
2.43609e-05, 8.10366e-08, 2.43767e-16
2.45581e-05, 7.91046e-08, 2.49727e-16
2.47569e-05, 7.72188e-08, 2.55833e-16
2.49574e-05, 7.5378e-08, 2.62091e-16
2.51594e-05, 7.35812e-08, 2.68497e-16
2.53631e-05, 7.18273e-08, 2.75063e-16
2.55684e-05, 7.01153e-08, 2.81787e-16
2.57754e-05, 6.84441e-08, 2.88676e-16
2.59841e-05, 6.68128e-08, 2.95735e-16
2.61944e-05, 6.52205e-08, 3.02963e-16
2.64065e-05, 6.36662e-08, 3.10371e-16
2.66203e-05, 6.21491e-08, 3.17959e-16
2.68358e-05, 6.06681e-08, 3.25731e-16
2.7053e-05, 5.92225e-08, 3.33692e-16
2.72721e-05, 5.78114e-08, 3.41852e-16
2.74928e-05, 5.64341e-08, 3.50205e-16
2.77154e-05, 5.50895e-08, 3.58766e-16
2.79398e-05, 5.37771e-08, 3.67536e-16
2.8166e-05, 5.24961e-08, 3.7652e-16
2.8394e-05, 5.12456e-08, 3.85721e-16
2.86239e-05, 5.00249e-08, 3.9515e-16
2.88556e-05, 4.88334e-08, 4.04806e-16
2.90892e-05, 4.76704e-08, 4.14699e-16
2.93247e-05, 4.65351e-08, 4.24833e-16
2.95621e-05, 4.54269e-08, 4.35215e-16
2.98014e-05, 4.43451e-08, 4.45849e-16
3.00427e-05, 4.32892e-08, 4.56746e-16
3.02859e-05, 4.22585e-08, 4.67906e-16
3.05311e-05, 4.12524e-08, 4.79339e-16
3.07783e-05, 4.02703e-08, 4.91053e-16
3.10274e-05, 3.93116e-08, 5.03047e-16
3.12786e-05, 3.83759e-08, 5.15338e-16
3.15318e-05, 3.74624e-08, 5.27927e-16
3.17871e-05, 3.65708e-08, 5.40826e-16
3.20445e-05, 3.57004e-08, 5.54042e-16
3.23039e-05, 3.48508e-08, 5.67575e-16
3.25654e-05, 3.40215e-08, 5.81438e-16
3.2829e-05, 3.3212e-08, 5.95639e-16
3.30948e-05, 3.24218e-08, 6.10189e-16
3.33627e-05, 3.16504e-08, 6.25091e-16
3.36328e-05, 3.08975e-08, 6.40359e-16
3.39051e-05, 3.01625e-08, 6.55999e-16
3.41796e-05, 2.94451e-08, 6.72021e-16
3.44563e-05, 2.87447e-08, 6.88432e-16
3.47352e-05, 2.80611e-08, 7.0524e-16
3.50165e-05, 2.73938e-08, 7.22467e-16
3.52999e-05, 2.67424e-08, 7.40103e-16
3.55857e-05, 2.61066e-08, 7.58175e-16
3.58738e-05, 2.54859e-08, 7.76687e-16
3.61642e-05, 2.48801e-08, 7.95648e-16
3.6457e-05, 2.42887e-08, 8.15074e-16
3.67521e-05, 2.37114e-08, 8.34969e-16
3.70497e-05, 2.31478e-08, 8.55356e-16
3.73496e-05, 2.25978e-08, 8.76232e-16
3.7652e-05, 2.20608e-08, 8.97622e-16
3.79568e-05, 2.15366e-08, 9.19529e-16
3.82641e-05, 2.1025e-08, 9.41972e-16
3.85739e-05, 2.05255e-08, 9.64963e-16
3.88861e-05, 2.0038e-08, 9.88505e-16
3.9201e-05, 1.95621e-08, 1.01263e-15
3.95183e-05, 1.90975e-08, 1.03734e-15
3.98382e-05, 1.8644e-08, 1.06265e-15
4.01608e-05, 1.82014e-08, 1.08858e-15
4.04859e-05, 1.77693e-08, 1.11514e-15
4.08136e-05, 1.73475e-08, 1.14233e-15
4.11441e-05, 1.69357e-08, 1.17021e-15
4.14771e-05, 1.65338e-08, 1.19874e-15
4.18129e-05, 1.61414e-08, 1.22798e-15
4.21514e-05, 1.57584e-08, 1.25793e-15
4.24927e-05, 1.53846e-08, 1.28862e-15
4.28367e-05, 1.50196e-08, 1.32004e-15
4.31835e-05, 1.46634e-08, 1.35223e-15
4.35331e-05, 1.43156e-08, 1.3852e-15
4.38855e-05, 1.39761e-08, 1.41897e-15
4.42408e-05, 1.36448e-08, 1.45357e-15
4.4599e-05, 1.33213e-08, 1.48901e-15
4.496e-05, 1.30055e-08, 1.5253e-15
4.5324e-05, 1.26973e-08, 1.56248e-15
4.56909e-05, 1.23964e-08, 1.60056e-15
4.60608e-05, 1.21026e-08, 1.63956e-15
4.64337e-05, 1.18159e-08, 1.67952e-15
4.68096e-05, 1.1536e-08, 1.72044e-15
4.71886e-05, 1.12628e-08, 1.76237e-15
4.75706e-05, 1.09961e-08, 1.8053e-15
4.79557e-05, 1.07357e-08, 1.84928e-15
4.8344e-05, 1.04816e-08, 1.89434e-15
4.87353e-05, 1.02335e-08, 1.94047e-15
4.91299e-05, 9.99126e-09, 1.98774e-15
4.95276e-05, 9.75483e-09, 2.03614e-15
4.99286e-05, 9.52404e-09, 2.08573e-15
5.03328e-05, 9.29874e-09, 2.13651e-15
5.07403e-05, 9.07881e-09, 2.18853e-15
5.1151e-05, 8.86412e-09, 2.2418e-15
5.15651e-05, 8.65454e-09, 2.29637e-15
5.19826e-05, 8.44995e-09, 2.35227e-15
5.24034e-05, 8.25023e-09, 2.40952e-15
5.28277e-05, 8.05527e-09, 2.46816e-15
5.32553e-05, 7.86495e-09, 2.52821e-15
5.36865e-05, 7.67916e-09, 2.58973e-15
5.41211e-05, 7.49779e-09, 2.65273e-15
5.45593e-05, 7.32074e-09, 2.71727e-15
5.50009e-05, 7.14791e-09, 2.78335e-15
5.54462e-05, 6.97918e-09, 2.85104e-15
5.58951e-05, 6.81448e-09, 2.92038e-15
5.63476e-05, 6.65369e-09, 2.99139e-15
5.68038e-05, 6.49673e-09, 3.06412e-15
5.72636e-05, 6.3435e-09, 3.1386e-15
5.77272e-05, 6.19392e-09, 3.21489e-15
5.81946e-05, 6.04789e-09, 3.29303e-15
5.86657e-05, 5.90535e-09, 3.37305e-15
5.91406e-05, 5.76619e-09, 3.455e-15
5.96194e-05, 5.63034e-09, 3.53894e-15
6.01021e-05, 5.49772e-09, 3.62492e-15
6.05886e-05, 5.36826e-09, 3.71295e-15
6.10791e-05, 5.24187e-09, 3.80312e-15
6.15736e-05, 5.11849e-09, 3.89547e-15
6.20721e-05, 4.99805e-09, 3.99006e-15
6.25746e-05, 4.88046e-09, 4.08691e-15
6.30812e-05, 4.76568e-09, 4.18612e-15
6.35919e-05, 4.65362e-09, 4.28771e-15
6.41067e-05, 4.54422e-09, 4.39175e-15
6.46257e-05, 4.43742e-09, 4.49831e-15
6.51489e-05, 4.33317e-09, 4.60743e-15
6.56763e-05, 4.23139e-09, 4.71918e-15
6.6208e-05, 4.13202e-09, 4.83362e-15
6.6744e-05, 4.03502e-09, 4.95083e-15
6.72843e-05, 3.94032e-09, 5.07084e-15
6.7829e-05, 3.84787e-09, 5.19375e-15
6.83782e-05, 3.75762e-09, 5.31964e-15
6.89317e-05, 3.66951e-09, 5.44853e-15
6.94898e-05, 3.58349e-09, 5.58055e-15
7.00524e-05, 3.49952e-09, 5.71573e-15
7.06195e-05, 3.41753e-09, 5.85416e-15
7.11912e-05, 3.3375e-09, 5.99591e-15
7.17675e-05, 3.25936e-09, 6.14106e-15
7.23485e-05, 3.18308e-09, 6.28971e-15
7.29342e-05, 3.10861e-09, 6.44193e-15
7.35247e-05, 3.0359e-09, 6.59782e-15
7.41199e-05, 2.96492e-09, 6.75742e-15
7.472e-05, 2.89563e-09, 6.92088e-15
7.53249e-05, 2.82797e-09, 7.08825e-15
7.59347e-05, 2.76192e-09, 7.25962e-15
7.65494e-05, 2.69744e-09, 7.4351e-15
7.71692e-05, 2.63449e-09, 7.61481e-15
7.77939e-05, 2.57303e-09, 7.79879e-15
7.84237e-05, 2.51302e-09, 7.98719e-15
7.90586e-05, 2.45444e-09, 8.1801e-15
7.96986e-05, 2.39725e-09, 8.37762e-15
8.03438e-05, 2.34141e-09, 8.57986e-15
